Profile,Map,Character,PUUID,Mode,Rounds,Round Differential,Score,Win,Start,End,Length,Date,ability1,ability2,signature,ultimate,KDA,Kills,Deaths,Assists,Damage Made,Damage Received,Headshot %,Headshot,Body,Legs,Start Time (UNIX),End Time (UNIX),links,Damage Ratio,Log,Filename
fakeananas,Lotus,Yoru,fb3e0b5f-2988-56bf-b9dc-aca91cec755a,competitive,21.0,-5,-40.3,False,12:16:45 PM,12:50:16 PM,2011,2024-01-24,19.0,18.0,30.0,3.0,0.88,7.0,17.0,8.0,1840.0,2870.0,30.0,9 (30.00%),20 (66.67%),1 (3.33%),1706098605.0,1706100616.0,https://www.twitch.tv/videos/2042052139?t=03h55m20s,0.6411149825783972,"Kills: 7.0, Bonus: -34.00); Headshot %: 30.0, Bonus: -0.25); Length: 2011.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 0.0, Bonus: -3.00); Round Differential: -5.0, Bonus: -2.00); Assists: 8.0, Bonus: -0.05); Deaths: 17.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1706098605, fakeananas, Yoru, Lotus, 7K, 17D, 8A, 8-13, win False.md"
jingggxd,Icebox,Jett,9ac13b84-e393-5327-8b8b-d30998fba73d,competitive,20.0,6,3.09,True,12:29:00 PM,12:55:53 PM,1613,2024-01-24,3.0,8.0,25.0,3.0,2.5,24.0,12.0,6.0,4595.0,2361.0,38.98,23 (38.98%),35 (59.32%),1 (1.69%),1706099340.0,1706100953.0,https://www.twitch.tv/videos/2042073007?t=03h01m20s,1.9462092333756882,"Kills: 24.0, Bonus: -0.67); KDA: 2.5, Bonus: 1.00); Headshot %: 38.98, Bonus: 0.42); Damage Made: 4595.0, Bonus: 1.46); Length: 1613.0, Bonus: 0.34); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 6.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Damage Ratio: 1.9462092333756882, Bonus: -1.22); Assists: 6.0, Bonus: -0.35); Deaths: 12.0, Bonus: -0.90)","1706099340, jingggxd, Jett, Icebox, 24K, 12D, 6A, 13-7, win True.md"
fakeananas,Split,Deadlock,fb3e0b5f-2988-56bf-b9dc-aca91cec755a,competitive,20.0,-6,-54.43,False,12:52:36 PM,01:23:11 PM,1835,2024-01-24,13.0,28.0,16.0,2.0,0.6,5.0,15.0,4.0,1284.0,2526.0,14.29,4 (14.29%),16 (57.14%),8 (28.57%),1706100756.0,1706102591.0,https://www.twitch.tv/videos/2042052139?t=04h31m11s,0.5083135391923991,"Kills: 5.0, Bonus: -50.00); Headshot %: 14.29, Bonus: -0.43); Length: 1835.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 0.0, Bonus: -3.00); Deaths: 15.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1706100756, fakeananas, Deadlock, Split, 5K, 15D, 4A, 7-13, win False.md"
jingggxd,Ascent,Raze,9ac13b84-e393-5327-8b8b-d30998fba73d,competitive,14.0,12,-3.38,True,12:59:01 PM,01:17:22 PM,1101,2024-01-24,6.0,11.0,14.0,1.0,5.67,14.0,3.0,3.0,2211.0,934.0,30.0,9 (30.00%),19 (63.33%),2 (6.67%),1706101141.0,1706102242.0,https://www.twitch.tv/videos/2042073007?t=03h31m21s,2.367237687366167,"Kills: 14.0, Bonus: -7.33); KDA: 5.67 (Tier: KDA:3.0:1.5, Bonus: 1.5); Headshot %: 30.0, Bonus: -0.25); Damage Made: 2211.0, Bonus: -0.68); Length: 1101.0, Bonus: -0.08); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 12.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Damage Ratio: 2.367237687366167, Bonus: 0.47)","1706101141, jingggxd, Raze, Ascent, 14K, 3D, 3A, 13-1, win True.md"
GOFNS,Split,Phoenix,bf89a8da-3efb-5b58-b2ee-6fb2e288fdc6,competitive,22.0,4,-5.55,True,01:00:46 PM,01:38:29 PM,2263,2024-01-24,4.0,18.0,17.0,4.0,1.18,16.0,17.0,4.0,3060.0,3805.0,22.0,11 (22.00%),37 (74.00%),2 (4.00%),1706101246.0,1706103509.0,https://www.twitch.tv/videos/2042106754?t=01h52m18s,0.8042049934296978,"Kills: 16.0, Bonus: -6.00); KDA: 1.18, Bonus: -1.14); Headshot %: 22.0, Bonus: -0.85); Damage Made: 3060.0, Bonus: 0.54); Length: 2263.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 4.0, Bonus: 0.90); Deaths: 17.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1706101246, GOFNS, Phoenix, Split, 16K, 17D, 4A, 13-9, win True.md"
s0mcs,Split,Jett,d1f0ff26-4670-5a4e-8302-29325aadbfb0,competitive,22.0,4,-5.18,True,01:00:46 PM,01:38:29 PM,2263,2024-01-24,17.0,5.0,25.0,3.0,1.11,17.0,19.0,4.0,3004.0,3453.0,20.37,11 (20.37%),43 (79.63%),0 (0.00%),1706101246.0,1706103509.0,https://www.twitch.tv/videos/2042108630?t=01h47m08s,0.8699681436432088,"Kills: 17.0, Bonus: -5.33); KDA: 1.11, Bonus: -1.28); Headshot %: 20.37, Bonus: -0.97); Damage Made: 3004.0, Bonus: 0.50); Length: 2263.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 4.0, Bonus: 0.90); Deaths: 19.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1706101246, s0mcs, Jett, Split, 17K, 19D, 4A, 13-9, win True.md"
jingggxd,Split,Raze,9ac13b84-e393-5327-8b8b-d30998fba73d,competitive,19.0,7,-6.75,True,01:23:08 PM,01:49:10 PM,1562,2024-01-24,11.0,14.0,12.0,3.0,1.62,18.0,13.0,3.0,3063.0,2296.0,18.97,11 (18.97%),39 (67.24%),8 (13.79%),1706102588.0,1706104150.0,https://www.twitch.tv/videos/2042073007?t=03h55m28s,1.3340592334494774,"Kills: 18.0, Bonus: -4.67); KDA: 1.62, Bonus: -0.26); Headshot %: 18.97, Bonus: -0.90); Damage Made: 3063.0, Bonus: 0.54); Length: 1562.0, Bonus: 0.30); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 7.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Damage Ratio: 1.3340592334494774, Bonus: -3.66); Deaths: 13.0, Bonus: -1.10)","1706102588, jingggxd, Raze, Split, 18K, 13D, 3A, 13-6, win True.md"
fakeananas,Icebox,KAY/O,fb3e0b5f-2988-56bf-b9dc-aca91cec755a,competitive,20.0,6,-4.71,True,01:27:50 PM,01:58:37 PM,1847,2024-01-24,9.0,16.0,22.0,2.0,2.0,19.0,13.0,7.0,3224.0,2326.0,25.49,13 (25.49%),37 (72.55%),1 (1.96%),1706102870.0,1706104717.0,https://www.twitch.tv/videos/2042052139?t=05h06m25s,1.3860705073086845,"Kills: 19.0, Bonus: -4.00); KDA: 2.0, Bonus: 0.50); Headshot %: 25.49, Bonus: -0.59); Damage Made: 3224.0, Bonus: 0.63); Length: 1847.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 6.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Damage Ratio: 1.3860705073086845, Bonus: -3.46); Assists: 7.0, Bonus: -0.20); Deaths: 13.0, Bonus: -1.10)","1706102870, fakeananas, KAYO, Icebox, 19K, 13D, 7A, 13-7, win True.md"
GOFNS,Sunset,Phoenix,bf89a8da-3efb-5b58-b2ee-6fb2e288fdc6,competitive,21.0,-5,-14.32,False,01:41:31 PM,02:18:41 PM,2230,2024-01-24,5.0,18.0,11.0,4.0,1.11,15.0,19.0,6.0,3581.0,4342.0,21.74,15 (21.74%),50 (72.46%),4 (5.80%),1706103691.0,1706105921.0,https://www.twitch.tv/videos/2042106754?t=02h33m03s,0.8247351450944266,"Kills: 15.0, Bonus: -6.67); KDA: 1.11, Bonus: -1.28); Headshot %: 21.74, Bonus: -0.87); Damage Made: 3581.0, Bonus: 0.85); Length: 2230.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 0.0, Bonus: -3.00); Round Differential: -5.0, Bonus: -2.00); Assists: 6.0, Bonus: -0.35); Deaths: 19.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1706103691, GOFNS, Phoenix, Sunset, 15K, 19D, 6A, 8-13, win False.md"
s0mcs,Sunset,Jett,d1f0ff26-4670-5a4e-8302-29325aadbfb0,competitive,21.0,-5,-13.42,False,01:41:31 PM,02:18:41 PM,2230,2024-01-24,13.0,10.0,25.0,3.0,1.41,18.0,17.0,6.0,4002.0,2945.0,44.74,17 (44.74%),20 (52.63%),1 (2.63%),1706103691.0,1706105921.0,https://www.twitch.tv/videos/2042108630?t=02h27m53s,1.3589134125636673,"Kills: 18.0, Bonus: -4.67); KDA: 1.41, Bonus: -0.68); Headshot %: 44.74, Bonus: 0.74); Damage Made: 4002.0, Bonus: 1.10); Length: 2230.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 0.0, Bonus: -3.00); Round Differential: -5.0, Bonus: -2.00); Damage Ratio: 1.3589134125636673, Bonus: -3.56); Assists: 6.0, Bonus: -0.35); Deaths: 17.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1706103691, s0mcs, Jett, Sunset, 18K, 17D, 6A, 8-13, win False.md"
fakeananas,Ascent,KAY/O,fb3e0b5f-2988-56bf-b9dc-aca91cec755a,competitive,26.0,-2,-6.71,False,02:06:14 PM,02:47:00 PM,2446,2024-01-24,17.0,29.0,34.0,4.0,2.0,25.0,20.0,15.0,4414.0,4033.0,27.54,19 (27.54%),45 (65.22%),5 (7.25%),1706105174.0,1706107620.0,https://www.twitch.tv/videos/2042052139?t=05h44m49s,1.0944706174063972,"Kills: 25.0, Bonus: 0.00); KDA: 2.0, Bonus: 0.50); Headshot %: 27.54, Bonus: -0.43); Damage Made: 4414.0, Bonus: 1.35); Length: 2446.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 0.0, Bonus: -3.00); Round Differential: -2.0, Bonus: -0.50); Damage Ratio: 1.0944706174063972, Bonus: -4.62); Assists: 15.0 (Tier: Assists:15.0:1.0, Bonus: 1.0); Deaths: 20.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1706105174, fakeananas, KAYO, Ascent, 25K, 20D, 15A, 12-14, win False.md"
zanderfps,Breeze,Viper,46831b96-eec3-528b-85b2-7c18cfce1fbe,competitive,24.0,-2,-0.65,False,02:11:24 PM,02:48:09 PM,2205,2024-01-24,28.0,16.0,20.0,3.0,2.92,29.0,13.0,9.0,5099.0,2649.0,43.4,23 (43.40%),25 (47.17%),5 (9.43%),1706105484.0,1706107689.0,https://www.twitch.tv/videos/2042191405?t=00h07m29s,1.9248773121932805,"Kills: 29.0, Bonus: 0.80); KDA: 2.92, Bonus: 1.42); Headshot %: 43.4, Bonus: 0.67); Damage Made: 5099.0, Bonus: 1.76); Length: 2205.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 0.0, Bonus: -3.00); Round Differential: -2.0, Bonus: -0.50); Damage Ratio: 1.9248773121932805, Bonus: -1.30); Assists: 9.0, Bonus: 0.10); Deaths: 13.0, Bonus: -1.10)","1706105484, zanderfps, Viper, Breeze, 29K, 13D, 9A, 11-13, win False.md"
zanderfps,Bind,Gekko,46831b96-eec3-528b-85b2-7c18cfce1fbe,competitive,18.0,8,-2.86,True,02:54:41 PM,03:23:14 PM,1713,2024-01-24,9.0,14.0,20.0,3.0,2.67,18.0,9.0,6.0,2947.0,1763.0,30.0,12 (30.00%),28 (70.00%),0 (0.00%),1706108081.0,1706109794.0,https://www.twitch.tv/videos/2042191405?t=00h50m46s,1.671582529778786,"Kills: 18.0, Bonus: -4.67); KDA: 2.67, Bonus: 1.17); Headshot %: 30.0, Bonus: -0.25); Damage Made: 2947.0, Bonus: 0.42); Length: 1713.0, Bonus: 0.43); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 8.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Damage Ratio: 1.671582529778786, Bonus: -2.31); Assists: 6.0, Bonus: -0.35); Deaths: 9.0, Bonus: -0.30)","1706108081, zanderfps, Gekko, Bind, 18K, 9D, 6A, 13-5, win True.md"
fakeananas,Icebox,KAY/O,fb3e0b5f-2988-56bf-b9dc-aca91cec755a,competitive,17.0,-9,-18.61,False,03:03:38 PM,03:27:29 PM,1431,2024-01-24,7.0,15.0,20.0,1.0,1.44,12.0,16.0,11.0,2754.0,2704.0,25.0,10 (25.00%),29 (72.50%),1 (2.50%),1706108618.0,1706110049.0,https://www.twitch.tv/videos/2042052139?t=06h42m13s,1.018491124260355,"Kills: 12.0, Bonus: -8.67); KDA: 1.44, Bonus: -0.62); Headshot %: 25.0, Bonus: -0.62); Damage Made: 2754.0, Bonus: 0.13); Length: 1431.0, Bonus: 0.19); Win: 0.0, Bonus: -3.00); Damage Ratio: 1.018491124260355, Bonus: -4.93); Assists: 11.0, Bonus: 0.40); Deaths: 16.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1706108618, fakeananas, KAYO, Icebox, 12K, 16D, 11A, 4-13, win False.md"
fakeananas,Sunset,Breach,fb3e0b5f-2988-56bf-b9dc-aca91cec755a,competitive,23.0,3,-6.08,True,03:35:28 PM,04:09:13 PM,2025,2024-01-24,10.0,18.0,29.0,2.0,1.38,15.0,16.0,7.0,2724.0,3136.0,28.57,10 (28.57%),23 (65.71%),2 (5.71%),1706110528.0,1706112553.0,https://www.twitch.tv/videos/2042052139?t=07h14m03s,0.8686224489795918,"Kills: 15.0, Bonus: -6.67); KDA: 1.38, Bonus: -0.74); Headshot %: 28.57, Bonus: -0.36); Damage Made: 2724.0, Bonus: 0.09); Length: 2025.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 3.0, Bonus: 0.80); Assists: 7.0, Bonus: -0.20); Deaths: 16.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1706110528, fakeananas, Breach, Sunset, 15K, 16D, 7A, 13-10, win True.md"
shanks_ttv,Ascent,Raze,6e5c956a-2d54-51be-9992-50719b1db1e1,competitive,26.0,2,-5.16,True,03:44:57 PM,04:31:01 PM,2764,2024-01-24,13.0,23.0,16.0,3.0,1.42,22.0,19.0,5.0,4338.0,3614.0,18.07,15 (18.07%),65 (78.31%),3 (3.61%),1706111097.0,1706113861.0,https://www.twitch.tv/videos/2042237293?t=00h24m51s,1.2003320420586607,"Kills: 22.0, Bonus: -2.00); KDA: 1.42, Bonus: -0.66); Headshot %: 18.07, Bonus: -0.81); Damage Made: 4338.0, Bonus: 1.30); Length: 2764.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 2.0, Bonus: 0.70); Damage Ratio: 1.2003320420586607, Bonus: -4.20); Assists: 5.0, Bonus: -0.50); Deaths: 19.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1706111097, shanks_ttv, Raze, Ascent, 22K, 19D, 5A, 14-12, win True.md"
Subroza,Ascent,Fade,86662be1-e7c4-5fa0-bc65-8999b275e95b,competitive,26.0,-2,-9.36,False,03:44:57 PM,04:31:01 PM,2764,2024-01-24,30.0,12.0,22.0,5.0,1.48,23.0,21.0,8.0,4358.0,3555.0,31.25,20 (31.25%),38 (59.38%),6 (9.38%),1706111097.0,1706113861.0,https://www.twitch.tv/videos/2042241051?t=00h18m54s,1.2258790436005627,"Kills: 23.0, Bonus: -1.33); KDA: 1.48, Bonus: -0.54); Headshot %: 31.25, Bonus: -0.16); Damage Made: 4358.0, Bonus: 1.31); Length: 2764.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 0.0, Bonus: -3.00); Round Differential: -2.0, Bonus: -0.50); Damage Ratio: 1.2258790436005627, Bonus: -4.10); Assists: 8.0, Bonus: -0.05); Deaths: 21.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1706111097, Subroza, Fade, Ascent, 23K, 21D, 8A, 12-14, win False.md"
zanderfps,Ascent,Omen,46831b96-eec3-528b-85b2-7c18cfce1fbe,competitive,26.0,-2,-7.98,False,03:44:57 PM,04:31:01 PM,2764,2024-01-24,13.0,18.0,62.0,5.0,2.0,23.0,17.0,11.0,4289.0,3231.0,25.0,18 (25.00%),51 (70.83%),3 (4.17%),1706111097.0,1706113861.0,https://www.twitch.tv/videos/2042191405?t=01h41m02s,1.3274528009904054,"Kills: 23.0, Bonus: -1.33); KDA: 2.0, Bonus: 0.50); Headshot %: 25.0, Bonus: -0.62); Damage Made: 4289.0, Bonus: 1.27); Length: 2764.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 0.0, Bonus: -3.00); Round Differential: -2.0, Bonus: -0.50); Damage Ratio: 1.3274528009904054, Bonus: -3.69); Assists: 11.0, Bonus: 0.40); Deaths: 17.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1706111097, zanderfps, Omen, Ascent, 23K, 17D, 11A, 12-14, win False.md"
fakeananas,Ascent,KAY/O,fb3e0b5f-2988-56bf-b9dc-aca91cec755a,competitive,23.0,3,-4.6,True,04:19:27 PM,04:59:47 PM,2420,2024-01-24,9.0,18.0,28.0,3.0,1.76,18.0,17.0,12.0,4469.0,3360.0,33.33,22 (33.33%),41 (62.12%),3 (4.55%),1706113167.0,1706115587.0,https://www.twitch.tv/videos/2042052139?t=07h58m02s,1.3300595238095239,"Kills: 18.0, Bonus: -4.67); KDA: 1.76, Bonus: 0.02); Headshot %: 33.33, Bonus: -0.00); Damage Made: 4469.0, Bonus: 1.38); Length: 2420.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 3.0, Bonus: 0.80); Damage Ratio: 1.3300595238095239, Bonus: -3.68); Assists: 12.0, Bonus: 0.55); Deaths: 17.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1706113167, fakeananas, KAYO, Ascent, 18K, 17D, 12A, 13-10, win True.md"
brush,Split,Omen,6b3a8361-37a3-59ed-96ad-cbbb533e92f7,competitive,26.0,-2,-6.79,False,04:21:51 PM,05:06:49 PM,2698,2024-01-24,9.0,14.0,61.0,2.0,1.7,19.0,20.0,15.0,3712.0,3843.0,31.75,20 (31.75%),41 (65.08%),2 (3.17%),1706113311.0,1706116009.0,https://www.twitch.tv/videos/2042271013?t=00h12m03s,0.965912047879261,"Kills: 19.0, Bonus: -4.00); KDA: 1.7, Bonus: -0.10); Headshot %: 31.75, Bonus: -0.12); Damage Made: 3712.0, Bonus: 0.93); Length: 2698.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 0.0, Bonus: -3.00); Round Differential: -2.0, Bonus: -0.50); Assists: 15.0 (Tier: Assists:15.0:1.0, Bonus: 1.0); Deaths: 20.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1706113311, brush, Omen, Split, 19K, 20D, 15A, 12-14, win False.md"
GOFNS,Icebox,Killjoy,bf89a8da-3efb-5b58-b2ee-6fb2e288fdc6,competitive,19.0,7,-11.99,True,04:37:40 PM,05:05:29 PM,1669,2024-01-24,16.0,13.0,4.0,1.0,1.27,13.0,11.0,1.0,2315.0,1952.0,20.83,10 (20.83%),36 (75.00%),2 (4.17%),1706114260.0,1706115929.0,https://www.twitch.tv/videos/2042287016?t=00h04m34s,1.1859631147540983,"Kills: 13.0, Bonus: -8.00); KDA: 1.27, Bonus: -0.96); Headshot %: 20.83, Bonus: -0.94); Damage Made: 2315.0, Bonus: -0.53); Length: 1669.0, Bonus: 0.39); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 7.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Damage Ratio: 1.1859631147540983, Bonus: -4.26); Deaths: 11.0, Bonus: -0.70)","1706114260, GOFNS, Killjoy, Icebox, 13K, 11D, 1A, 13-6, win True.md"
s0mcs,Icebox,Jett,d1f0ff26-4670-5a4e-8302-29325aadbfb0,competitive,19.0,7,0.05,True,04:37:40 PM,05:05:29 PM,1669,2024-01-24,11.0,9.0,24.0,2.0,2.36,22.0,11.0,4.0,3900.0,2347.0,30.77,16 (30.77%),32 (61.54%),4 (7.69%),1706114260.0,1706115929.0,https://www.twitch.tv/videos/2042286889?t=00h04m43s,1.661695781849169,"Kills: 22.0, Bonus: -2.00); KDA: 2.36, Bonus: 0.86); Headshot %: 30.77, Bonus: -0.19); Damage Made: 3900.0, Bonus: 1.04); Length: 1669.0, Bonus: 0.39); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 7.0 (Tier: Round Differential:5.0:1.0, Bonus: 1.0); Damage Ratio: 1.661695781849169, Bonus: -2.35); Deaths: 11.0, Bonus: -0.70)","1706114260, s0mcs, Jett, Icebox, 22K, 11D, 4A, 13-6, win True.md"
shanks_ttv,Icebox,Reyna,6e5c956a-2d54-51be-9992-50719b1db1e1,competitive,19.0,-7,-22.73,False,04:37:40 PM,05:05:29 PM,1669,2024-01-24,6.0,3.0,1.0,1.0,0.61,9.0,18.0,2.0,1986.0,2973.0,16.22,6 (16.22%),27 (72.97%),4 (10.81%),1706114260.0,1706115929.0,https://www.twitch.tv/videos/2042237293?t=01h17m34s,0.6680121089808274,"Kills: 9.0, Bonus: -18.00); Headshot %: 16.22, Bonus: -0.62); Length: 1669.0, Bonus: 0.39); Win: 0.0, Bonus: -3.00); Deaths: 18.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1706114260, shanks_ttv, Reyna, Icebox, 9K, 18D, 2A, 6-13, win False.md"
Subroza,Icebox,Raze,86662be1-e7c4-5fa0-bc65-8999b275e95b,competitive,19.0,-7,-14.0,False,04:37:40 PM,05:05:29 PM,1669,2024-01-24,7.0,12.0,7.0,3.0,0.88,11.0,17.0,4.0,2695.0,3035.0,16.0,8 (16.00%),39 (78.00%),3 (6.00%),1706114260.0,1706115929.0,https://www.twitch.tv/videos/2042241051?t=01h11m37s,0.8879736408566722,"Kills: 11.0, Bonus: -9.33); Headshot %: 16.0, Bonus: -0.60); Damage Made: 2695.0, Bonus: 0.04); Length: 1669.0, Bonus: 0.39); Win: 0.0, Bonus: -3.00); Deaths: 17.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1706114260, Subroza, Raze, Icebox, 11K, 17D, 4A, 6-13, win False.md"
zanderfps,Icebox,Viper,46831b96-eec3-528b-85b2-7c18cfce1fbe,competitive,19.0,-7,-22.34,False,04:37:40 PM,05:05:29 PM,1669,2024-01-24,6.0,14.0,19.0,1.0,0.79,9.0,14.0,2.0,1515.0,2598.0,27.59,8 (27.59%),21 (72.41%),0 (0.00%),1706114260.0,1706115929.0,https://www.twitch.tv/videos/2042191405?t=02h33m45s,0.5831408775981525,"Kills: 9.0, Bonus: -18.00); Headshot %: 27.59, Bonus: -0.43); Length: 1669.0, Bonus: 0.39); Win: 0.0, Bonus: -3.00); Deaths: 14.0, Bonus: -1.30)","1706114260, zanderfps, Viper, Icebox, 9K, 14D, 2A, 6-13, win False.md"
GOFNS,Breeze,Cypher,bf89a8da-3efb-5b58-b2ee-6fb2e288fdc6,competitive,28.0,-2,-8.57,False,05:09:51 PM,05:59:47 PM,2996,2024-01-24,36.0,39.0,27.0,3.0,1.21,20.0,24.0,9.0,3337.0,4729.0,27.27,15 (27.27%),39 (70.91%),1 (1.82%),1706116191.0,1706119187.0,https://www.twitch.tv/videos/2042287016?t=00h36m45s,0.705646013956439,"Kills: 20.0, Bonus: -3.33); KDA: 1.21, Bonus: -1.08); Headshot %: 27.27, Bonus: -0.45); Damage Made: 3337.0, Bonus: 0.70); Length: 2996.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 0.0, Bonus: -3.00); Round Differential: -2.0, Bonus: -0.50); Assists: 9.0, Bonus: 0.10); Deaths: 24.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1706116191, GOFNS, Cypher, Breeze, 20K, 24D, 9A, 13-15, win False.md"
s0mcs,Breeze,Reyna,d1f0ff26-4670-5a4e-8302-29325aadbfb0,competitive,28.0,-2,-7.53,False,05:09:51 PM,05:59:47 PM,2996,2024-01-24,20.0,6.0,9.0,1.0,1.09,21.0,23.0,4.0,4151.0,4417.0,30.19,16 (30.19%),37 (69.81%),0 (0.00%),1706116191.0,1706119187.0,https://www.twitch.tv/videos/2042286889?t=00h36m54s,0.9397781299524565,"Kills: 21.0, Bonus: -2.67); KDA: 1.09, Bonus: -1.32); Headshot %: 30.19, Bonus: -0.24); Damage Made: 4151.0, Bonus: 1.19); Length: 2996.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 0.0, Bonus: -3.00); Round Differential: -2.0, Bonus: -0.50); Deaths: 23.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1706116191, s0mcs, Reyna, Breeze, 21K, 23D, 4A, 13-15, win False.md"
shanks_ttv,Breeze,Viper,6e5c956a-2d54-51be-9992-50719b1db1e1,competitive,28.0,-2,-9.5,False,05:09:51 PM,05:59:47 PM,2996,2024-01-24,20.0,20.0,26.0,2.0,1.32,18.0,22.0,11.0,3969.0,4467.0,20.63,13 (20.63%),49 (77.78%),1 (1.59%),1706116191.0,1706119187.0,https://www.twitch.tv/videos/2042237293?t=01h49m45s,0.8885157824042982,"Kills: 18.0, Bonus: -4.67); KDA: 1.32, Bonus: -0.86); Headshot %: 20.63, Bonus: -0.95); Damage Made: 3969.0, Bonus: 1.08); Length: 2996.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 0.0, Bonus: -3.00); Round Differential: -2.0, Bonus: -0.50); Assists: 11.0, Bonus: 0.40); Deaths: 22.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1706116191, shanks_ttv, Viper, Breeze, 18K, 22D, 11A, 13-15, win False.md"
Subroza,Breeze,Skye,86662be1-e7c4-5fa0-bc65-8999b275e95b,competitive,28.0,2,-1.51,True,05:09:51 PM,05:59:47 PM,2996,2024-01-24,1.0,17.0,35.0,3.0,1.21,19.0,24.0,10.0,4374.0,4414.0,37.25,19 (37.25%),30 (58.82%),2 (3.92%),1706116191.0,1706119187.0,https://www.twitch.tv/videos/2042241051?t=01h43m48s,0.9909379247847757,"Kills: 19.0, Bonus: -4.00); KDA: 1.21, Bonus: -1.08); Headshot %: 37.25, Bonus: 0.29); Damage Made: 4374.0, Bonus: 1.32); Length: 2996.0 (Tier: Length:1800.0:0.5, Bonus: 0.5); Win: 1.0 (Tier: Win:1.0:2.0, Bonus: 2.0); Round Differential: 2.0, Bonus: 0.70); Assists: 10.0, Bonus: 0.25); Deaths: 24.0 (Tier: Deaths:15.0:-1.5, Bonus: -1.5)","1706116191, Subroza, Skye, Breeze, 19K, 24D, 10A, 15-13, win True.md"
